gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16,5120,6400,torch.float8_e4m3fn,flydsl,415,0,15.5054,flydsl_bpreshuflle_16x64x256_F8_F8_B16_1x1x0x1_default,67.63,2130.5,0.0
gfx950,256,16,5120,25600,torch.float8_e4m3fn,ck,10,0,36.6833,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,114.34,3588.7,0.0
gfx950,256,32,5120,640,torch.float8_e4m3fn,flydsl,1316,0,4.9324,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x4x0x2_default,42.52,734.93,0.0
gfx950,256,32,5120,1280,torch.float8_e4m3fn,flydsl,664,0,5.4128,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x1_default,77.49,1278.86,0.0
gfx950,256,32,5120,3200,torch.float8_e4m3fn,ck,9,0,14.3633,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,73.0,1170.63,0.0
gfx950,256,32,5120,5120,torch.float8_e4m3fn,ck,5,0,10.6609,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,157.37,2505.03,0.0
gfx950,256,32,5120,6400,torch.float8_e4m3fn,flydsl,415,0,15.8728,flydsl_bpreshuflle_16x64x256_F8_F8_B16_1x1x0x1_default,132.12,2097.96,0.0
gfx950,256,32,5120,25600,torch.float8_e4m3fn,ck,11,0,39.0845,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,214.63,3382.9,0.0
gfx950,256,64,5120,640,torch.float8_e4m3fn,flydsl,422,0,5.0513,flydsl_bpreshuflle_32x64x128_F8_F8_B16_1x1x0x1_default,83.03,786.55,0.0
gfx950,256,64,5120,1280,torch.float8_e4m3fn,flydsl,91,0,5.5934,flydsl_bpreshuflle_32x64x256_F8_F8_B16_1x0x0x1_default,149.97,1303.48,0.0
gfx950,256,64,5120,3200,torch.float8_e4m3fn,ck,9,0,14.7686,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,142.0,1167.62,0.0
gfx950,256,64,5120,5120,torch.float8_e4m3fn,flydsl,529,0,12.134,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x1x0x2_default,276.53,2241.42,0.0
gfx950,256,64,5120,6400,torch.float8_e4m3fn,flydsl,506,0,17.9065,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x1x0x1_default,234.23,1889.42,0.0
gfx950,256,64,5120,25600,torch.float8_e4m3fn,cktile,37,0,46.4046,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,361.54,2873.98,0.0
gfx950,256,128,5120,640,torch.float8_e4m3fn,flydsl,1365,0,5.5954,flydsl_bpreshuflle_32x128x128_F8_F8_B16_1x4x0x1_default,149.92,834.51,0.0
gfx950,256,128,5120,1280,torch.float8_e4m3fn,flydsl,541,0,6.5611,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x1x0x2_default,255.71,1223.6,0.0
gfx950,256,128,5120,3200,torch.float8_e4m3fn,ck,9,0,14.9077,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,281.35,1214.43,0.0
gfx950,256,128,5120,5120,torch.float8_e4m3fn,ck,114,0,15.9196,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,421.55,1770.18,0.0
gfx950,256,128,5120,6400,torch.float8_e4m3fn,ck,114,0,18.6977,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,448.64,1866.43,0.0
gfx950,256,128,5120,25600,torch.float8_e4m3fn,ck,114,0,63.2614,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,530.41,2144.43,0.0
gfx950,256,256,5120,640,torch.float8_e4m3fn,flydsl,1002,0,6.5154,flydsl_bpreshuflle_64x128x128_F8_F8_B16_0x3x0x1_default,257.5,930.42,0.0
gfx950,256,256,5120,1280,torch.float8_e4m3fn,ck,113,0,8.4096,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,399.0,1129.98,0.0
gfx950,256,256,5120,3200,torch.float8_e4m3fn,ck,76,0,16.7712,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,500.18,1182.06,0.0
gfx950,256,256,5120,5120,torch.float8_e4m3fn,ck,120,0,19.4182,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,691.2,1552.49,0.0
gfx950,256,256,5120,6400,torch.float8_e4m3fn,ck,120,0,23.2983,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,720.1,1589.29,0.0
gfx950,256,256,5120,25600,torch.float8_e4m3fn,cktile,227,0,77.1726,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_96x64x256_1x4x1_16x16x128_default,869.59,1817.32,0.0
gfx950,256,512,5120,640,torch.float8_e4m3fn,flydsl,1179,0,7.8677,flydsl_bpreshuflle_64x64x128_F8_F8_B16_0x3x0x2_default,426.48,1124.52,0.0
gfx950,256,512,5120,1280,torch.float8_e4m3fn,flydsl,814,0,10.5382,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x0x2_default,636.82,1181.59,0.0
gfx950,256,512,5120,3200,torch.float8_e4m3fn,ck,86,0,21.8373,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,768.28,1065.39,0.0
gfx950,256,512,5120,5120,torch.float8_e4m3fn,ck,123,0,26.3712,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1017.91,1292.27,0.0
gfx950,256,512,5120,6400,torch.float8_e4m3fn,ck,123,0,30.9752,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1083.27,1332.93,0.0
gfx950,256,512,5120,25600,torch.float8_e4m3fn,cktile,99,0,96.9889,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x128x256_1x4x1_16x16x128_default,1383.85,1540.61,0.0
gfx950,256,1024,5120,640,torch.float8_e4m3fn,flydsl,376,0,10.9979,flydsl_bpreshuflle_64x128x128_F8_F8_B16_0x1x0x2_default,610.2,1310.97,0.0
gfx950,256,1024,5120,1280,torch.float8_e4m3fn,ck,123,0,15.4162,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,870.63,1190.31,0.0
gfx950,256,1024,5120,3200,torch.float8_e4m3fn,ck,86,0,27.9273,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1201.49,1079.47,0.0
gfx950,256,1024,5120,5120,torch.float8_e4m3fn,ck,51,0,40.9005,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1312.63,1025.49,0.0
gfx950,256,1024,5120,6400,torch.float8_e4m3fn,ck,51,0,47.925,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1400.29,1039.28,0.0
gfx950,256,1024,5120,25600,torch.float8_e4m3fn,cktile,106,0,150.9142,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_96x256x256_1x4x1_16x16x128_default,1778.73,1111.71,0.0
gfx950,256,2048,5120,640,torch.float8_e4m3fn,flydsl,151,0,15.6989,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x0x2_default,854.95,1628.08,0.0
gfx950,256,2048,5120,1280,torch.float8_e4m3fn,flydsl,814,0,22.7992,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x0x2_default,1177.39,1322.26,0.0
gfx950,256,2048,5120,3200,torch.float8_e4m3fn,ck,51,0,43.7434,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1534.15,1003.79,0.0
gfx950,256,2048,5120,5120,torch.float8_e4m3fn,ck,143,0,61.2716,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1752.43,941.25,0.0
gfx950,256,2048,5120,6400,torch.float8_e4m3fn,ck,143,0,74.2562,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1807.5,900.22,0.0
gfx950,256,2048,5120,25600,torch.float8_e4m3fn,cktile,10,0,244.7836,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2193.25,835.32,0.0
gfx950,256,4096,5120,640,torch.float8_e4m3fn,flydsl,267,0,24.8734,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x0x1_default,1079.21,1923.39,0.0
gfx950,256,4096,5120,1280,torch.float8_e4m3fn,flydsl,1204,0,37.3618,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x3x0x2_default,1436.95,1438.35,0.0
gfx950,256,4096,5120,3200,torch.float8_e4m3fn,flydsl,1279,0,75.9837,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x3x0x2_default,1766.4,940.13,0.0
gfx950,256,4096,5120,5120,torch.float8_e4m3fn,flydsl,814,0,111.8359,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x0x2_default,1920.21,796.96,0.0
gfx950,256,4096,5120,6400,torch.float8_e4m3fn,flydsl,152,0,133.987,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x0x2_default,2003.44,753.25,0.0
gfx950,256,4096,5120,25600,torch.float8_e4m3fn,cktile,130,0,453.567,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_224x128x128_1x4x1_16x16x128_default,2367.33,612.64,0.0
gfx950,256,8192,5120,640,torch.float8_e4m3fn,flydsl,898,0,45.6191,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x0x2_default,1176.86,2025.59,0.0
gfx950,256,8192,5120,1280,torch.float8_e4m3fn,flydsl,825,0,71.4842,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,1502.07,1411.86,0.0
gfx950,256,8192,5120,3200,torch.float8_e4m3fn,flydsl,321,0,128.779,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2_default,2084.47,982.18,0.0
gfx950,256,8192,5120,5120,torch.float8_e4m3fn,flydsl,825,0,192.9599,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2225.83,787.95,0.0
gfx950,256,8192,5120,6400,torch.float8_e4m3fn,flydsl,825,0,229.0136,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2344.28,738.31,0.0
gfx950,256,8192,5120,25600,torch.float8_e4m3fn,cktile,10,0,825.5439,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2601.3,514.42,0.0
gfx950,256,16384,5120,640,torch.float8_e4m3fn,flydsl,898,0,83.2532,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x0x2_default,1289.73,2180.51,0.0
gfx950,256,16384,5120,1280,torch.float8_e4m3fn,flydsl,435,0,130.1539,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x1_default,1649.96,1500.51,0.0
gfx950,256,16384,5120,3200,torch.float8_e4m3fn,flydsl,321,0,238.792,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x2_default,2248.28,990.76,0.0
gfx950,256,16384,5120,5120,torch.float8_e4m3fn,flydsl,825,0,371.1527,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2314.39,748.67,0.0
gfx950,256,16384,5120,6400,torch.float8_e4m3fn,flydsl,825,0,439.5686,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2442.72,694.77,0.0
gfx950,256,16384,5120,25600,torch.float8_e4m3fn,cktile,10,0,1510.0434,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2844.27,475.66,0.0
gfx950,256,32768,5120,640,torch.float8_e4m3fn,flydsl,736,0,161.3587,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x0x2_default,1330.88,2229.77,0.0
gfx950,256,32768,5120,1280,torch.float8_e4m3fn,flydsl,103,0,262.1888,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x0x1_default,1638.12,1464.75,0.0
gfx950,256,32768,5120,3200,torch.float8_e4m3fn,flydsl,653,0,489.6873,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x0x2_default,2192.71,932.81,0.0
gfx950,256,32768,5120,5120,torch.float8_e4m3fn,ck,33,0,741.3936,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2317.24,714.24,0.0
gfx950,256,32768,5120,6400,torch.float8_e4m3fn,ck,33,0,875.2866,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2453.46,660.39,0.0
gfx950,256,32768,5120,25600,torch.float8_e4m3fn,cktile,10,0,2964.8617,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_256x256x128_1x4x1_16x16x128_default,2897.25,440.32,0.0
gfx950,256,1,6400,5120,torch.float8_e4m3fn,flydsl,1443,0,10.0031,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default,6.55,3277.58,0.0
gfx950,256,16,6400,5120,torch.float8_e4m3fn,ck,10,0,9.0378,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,116.02,3657.39,0.0
gfx950,256,32,6400,5120,torch.float8_e4m3fn,cktile,2,0,11.1359,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_16x64x512_1x4x1_16x16x128_default,188.32,2994.05,0.0
gfx950,256,64,6400,5120,torch.float8_e4m3fn,cktile,152,0,12.8013,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,327.65,2649.33,0.0
gfx950,256,128,6400,5120,torch.float8_e4m3fn,ck,114,0,16.3798,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,512.13,2140.55,0.0
gfx950,256,256,6400,5120,torch.float8_e4m3fn,ck,65,0,21.7673,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,770.75,1716.13,0.0
gfx950,256,512,6400,5120,torch.float8_e4m3fn,ck,139,0,29.5786,a8w8_bpreshuffle_256x128x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1134.42,1418.02,0.0
gfx950,256,1024,6400,5120,torch.float8_e4m3fn,ck,138,0,45.3094,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1481.12,1128.2,0.0
gfx950,256,2048,6400,5120,torch.float8_e4m3fn,ck,138,0,81.0869,a8w8_bpreshuffle_256x112x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1655.23,856.71,0.0
gfx950,256,4096,6400,5120,torch.float8_e4m3fn,ck,143,0,142.3021,a8w8_bpreshuffle_256x192x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1886.38,746.08,0.0
gfx950,256,8192,6400,5120,torch.float8_e4m3fn,flydsl,825,0,248.0387,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2164.46,723.95,0.0
gfx950,256,16384,6400,5120,torch.float8_e4m3fn,flydsl,825,0,466.6318,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2301.05,699.41,0.0
gfx950,256,32768,6400,5120,torch.float8_e4m3fn,flydsl,825,0,932.2305,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2303.6,665.04,0.0
gfx950,256,8,6656,16384,torch.float8_e4m3fn,ck,10,0,26.6859,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,65.38,4095.4,0.0
gfx950,256,1,7168,8192,torch.float8_e4m3fn,ck,10,0,14.4987,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,8.1,4051.59,0.0
gfx950,256,16,7168,8192,torch.float8_e4m3fn,ck,24,0,14.8554,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,126.49,3977.05,0.0
gfx950,256,32,7168,256,torch.float8_e4m3fn,flydsl,1071,0,2.8866,flydsl_bpreshuflle_32x64x256_F8_F8_B16_1x3x0x1_default,40.68,797.46,0.0
gfx950,256,32,7168,8192,torch.float8_e4m3fn,ck,5,0,15.5595,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,241.53,3820.25,0.0
gfx950,256,64,7168,256,torch.float8_e4m3fn,flydsl,1071,0,3.0972,flydsl_bpreshuflle_32x64x256_F8_F8_B16_1x3x0x1_default,75.84,894.0,0.0
gfx950,256,64,7168,8192,torch.float8_e4m3fn,cktile,152,0,18.9201,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_32x64x512_1x4x1_16x16x128_default,397.26,3179.8,0.0
gfx950,256,96,7168,256,torch.float8_e4m3fn,flydsl,753,0,3.597,flydsl_bpreshuflle_32x64x256_F8_F8_B16_1x2x0x1_default,97.95,899.59,0.0
gfx950,256,96,7168,512,torch.float8_e4m3fn,flydsl,1299,0,4.5415,flydsl_bpreshuflle_32x128x256_F8_F8_B16_0x4x0x1_default,155.16,1121.97,0.0
gfx950,256,128,7168,256,torch.float8_e4m3fn,flydsl,428,0,3.563,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x1x0x1_default,131.84,1039.23,0.0
gfx950,256,128,7168,512,torch.float8_e4m3fn,flydsl,758,0,4.5422,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x2x0x1_default,206.84,1226.4,0.0
gfx950,256,128,7168,8192,torch.float8_e4m3fn,ck,114,0,24.0436,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,625.21,2562.17,0.0
gfx950,256,256,7168,256,torch.float8_e4m3fn,flydsl,1368,0,4.5468,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x4x0x1_default,206.63,1225.16,0.0
gfx950,256,256,7168,512,torch.float8_e4m3fn,flydsl,1078,0,5.8237,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x3x0x1_default,322.66,1282.88,0.0
gfx950,256,256,7168,8192,torch.float8_e4m3fn,ck,144,0,30.8344,a8w8_bpreshuffle_256x128x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,975.04,2091.41,0.0
gfx950,256,512,7168,256,torch.float8_e4m3fn,flydsl,1006,0,6.0654,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x3x0x1_default,309.8,1534.29,0.0
gfx950,256,512,7168,8192,torch.float8_e4m3fn,ck,139,0,43.6511,a8w8_bpreshuffle_256x128x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1377.5,1609.46,0.0
gfx950,256,1024,7168,256,torch.float8_e4m3fn,flydsl,1182,0,8.8106,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x3x0x2_default,426.54,1904.21,0.0
gfx950,256,1024,7168,512,torch.float8_e4m3fn,flydsl,16,0,11.3748,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x0x0x1_default,660.78,1659.31,0.0
gfx950,256,1024,7168,8192,torch.float8_e4m3fn,ck,154,0,65.1203,a8w8_bpreshuffle_256x128x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1846.72,1255.97,0.0
gfx950,256,2048,7168,256,torch.float8_e4m3fn,flydsl,927,0,13.0037,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x0x1_default,578.0,2439.26,0.0
gfx950,256,2048,7168,8192,torch.float8_e4m3fn,cktile,155,0,113.909,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x4_256x256x128_1x4x1_16x16x128_default,2111.49,920.54,0.0
gfx950,256,4096,7168,256,torch.float8_e4m3fn,flydsl,976,0,22.1568,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x0x2_default,678.45,2780.36,0.0
gfx950,256,4096,7168,512,torch.float8_e4m3fn,flydsl,186,0,31.9569,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x0x0x1_default,940.79,2017.95,0.0
gfx950,256,4096,7168,8192,torch.float8_e4m3fn,flydsl,979,0,212.6801,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x0x2_default,2261.78,709.96,0.0
gfx950,256,8192,7168,256,torch.float8_e4m3fn,flydsl,650,0,40.7412,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x1x0x2_default,737.95,2979.11,0.0
gfx950,256,8192,7168,8192,torch.float8_e4m3fn,flydsl,825,0,384.7901,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x0x2_default,2500.25,632.21,0.0
gfx950,256,16384,7168,256,torch.float8_e4m3fn,flydsl,1205,0,75.8308,flydsl_bpreshuflle_128x128x256_F8_F8_B16_0x3x0x2_default,792.94,3176.95,0.0
gfx950,256,16384,7168,512,torch.float8_e4m3fn,flydsl,1533,0,107.5937,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x4x0x2_default,1117.71,2295.11,0.0
gfx950,256,16384,7168,8192,torch.float8_e4m3fn,flydsl,979,0,746.7473,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x0x2_default,2576.7,572.91,0.0
gfx950,256,32768,7168,8192,torch.float8_e4m3fn,ck,33,0,1495.0753,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2573.98,533.03,0.0
gfx950,256,1,8192,1024,torch.float8_e4m3fn,flydsl,1,0,4.4273,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x1_default,3.79,1898.68,0.0
gfx950,256,1,8192,2048,torch.float8_e4m3fn,flydsl,827,0,5.6823,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x1_default,5.91,2955.78,0.0
gfx950,256,1,8192,3584,torch.float8_e4m3fn,ck,10,0,7.9608,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,7.38,3690.6,0.0
gfx950,256,1,8192,7168,torch.float8_e4m3fn,flydsl,848,0,13.2795,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default,8.84,4423.65,0.0
gfx950,256,1,8192,8192,torch.float8_e4m3fn,ck,24,0,15.2454,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,8.8,4403.52,0.0
gfx950,256,1,8192,28672,torch.float8_e4m3fn,flydsl,1159,0,45.1638,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x3x0x2_default,10.4,5201.65,0.0
gfx950,256,16,8192,1024,torch.float8_e4m3fn,flydsl,1289,0,4.409,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x1_default,60.88,1965.78,0.0
gfx950,256,16,8192,2048,torch.float8_e4m3fn,flydsl,1,0,5.5976,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x1_default,95.91,3049.9,0.0
gfx950,256,16,8192,3584,torch.float8_e4m3fn,ck,10,0,7.841,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,119.82,3785.18,0.0
gfx950,256,16,8192,7168,torch.float8_e4m3fn,ck,10,0,13.2832,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,141.46,4449.01,0.0
gfx950,256,16,8192,8192,torch.float8_e4m3fn,ck,24,0,15.4927,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,138.61,4357.02,0.0
gfx950,256,16,8192,28672,torch.float8_e4m3fn,ck,10,0,43.6421,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,172.22,5398.5,0.0
gfx950,256,32,8192,1024,torch.float8_e4m3fn,flydsl,673,0,4.8647,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x2x0x1_default,110.36,1838.89,0.0
gfx950,256,32,8192,2048,torch.float8_e4m3fn,ck,5,0,6.3939,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,167.93,2716.19,0.0
gfx950,256,32,8192,3584,torch.float8_e4m3fn,ck,5,0,8.8319,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,212.76,3396.68,0.0
gfx950,256,32,8192,7168,torch.float8_e4m3fn,ck,11,0,14.6614,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,256.33,4056.5,0.0
gfx950,256,32,8192,8192,torch.float8_e4m3fn,ck,5,0,16.4179,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,261.6,4135.44,0.0
gfx950,256,32,8192,28672,torch.float8_e4m3fn,ck,5,0,48.1626,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,312.12,4906.77,0.0
gfx950,256,64,8192,2048,torch.float8_e4m3fn,cktile,37,0,7.4625,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_32x64x512_1x4x1_16x16x128_default,287.77,2406.28,0.0
