gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1553,9216,7168,ck,0,0,175.8667,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1166.7,601.69,0.0
gfx950,256,1554,8192,512,ck,18,0,22.2315,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,586.37,1369.71,0.0
gfx950,256,1561,8192,512,ck,18,0,22.171,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,590.62,1378.78,0.0
gfx950,256,1562,8192,512,ck,18,0,21.9693,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,596.42,1392.21,0.0
gfx950,256,1563,8192,512,ck,18,0,22.1814,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,591.1,1379.66,0.0
gfx950,256,1564,8192,512,ck,18,0,21.9798,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,596.9,1393.08,0.0
gfx950,256,1567,8192,512,ck,18,0,21.9087,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,599.99,1399.92,0.0
gfx950,256,1568,8192,512,ck,18,0,22.3956,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,587.32,1370.23,0.0
gfx950,256,1570,8192,512,ck,18,0,21.9642,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,599.62,1398.69,0.0
gfx950,256,1571,8192,512,ck,18,0,22.143,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,595.15,1388.16,0.0
gfx950,256,1572,8192,512,ck,18,0,22.1467,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,595.43,1388.69,0.0
gfx950,256,1573,8192,512,ck,18,0,22.2497,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,593.05,1383.02,0.0
gfx950,256,1580,128,7168,ck,8,0,20.3766,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,142.29,620.68,0.0
gfx950,256,1580,6144,1536,ck,0,0,34.8557,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,855.57,897.39,0.0
gfx950,256,1580,7168,4096,ck,0,0,88.9863,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1042.61,657.21,0.0
gfx950,256,1580,7168,4608,ck,0,0,89.4024,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1167.48,704.25,0.0
gfx950,256,1580,8192,512,ck,18,0,22.1721,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,597.78,1393.19,0.0
gfx950,256,1580,8192,1536,ck,0,0,43.8852,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,906.05,931.9,0.0
gfx950,256,1580,9216,7168,ck,0,0,174.5725,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1195.78,610.11,0.0
gfx950,256,1589,8192,512,ck,18,0,22.2025,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,600.36,1398.13,0.0
gfx950,256,1590,128,7168,ck,8,0,20.2529,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,144.06,628.14,0.0
gfx950,256,1590,6144,1536,ck,0,0,35.3759,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.32,888.1,0.0
gfx950,256,1590,7168,4096,ck,0,0,88.6728,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1052.92,661.61,0.0
gfx950,256,1590,7168,4608,ck,0,0,90.3476,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1162.57,698.98,0.0
gfx950,256,1590,8192,512,ck,18,0,22.0439,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,605.06,1408.96,0.0
gfx950,256,1590,8192,1536,ck,0,0,44.6015,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,897.14,920.95,0.0
gfx950,256,1590,9216,7168,ck,0,0,175.7698,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1195.15,607.41,0.0
gfx950,256,1591,8192,512,ck,18,0,22.2344,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,600.25,1397.65,0.0
gfx950,256,1594,8192,512,ck,18,0,21.8213,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.77,1426.43,0.0
gfx950,256,1598,8192,512,ck,18,0,22.2044,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,603.71,1404.86,0.0
gfx950,256,1599,128,7168,ck,8,0,20.2964,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,144.57,630.09,0.0
gfx950,256,1599,6144,1536,ck,0,0,35.5136,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,849.82,888.16,0.0
gfx950,256,1599,7168,4096,ck,0,0,88.8986,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1056.19,661.8,0.0
gfx950,256,1599,7168,4608,ck,0,0,89.3279,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1182.5,708.87,0.0
gfx950,256,1599,8192,512,ck,18,0,22.0945,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,607.09,1412.61,0.0
gfx950,256,1599,8192,1536,ck,0,0,43.6993,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,920.84,943.65,0.0
gfx950,256,1599,9216,7168,ck,0,0,176.0069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1200.3,607.9,0.0
gfx950,256,1601,128,7168,ck,8,0,20.1922,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,145.49,634.07,0.0
gfx950,256,1601,6144,1536,ck,0,0,34.8263,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,867.67,906.48,0.0
gfx950,256,1601,7168,4096,ck,0,0,87.4472,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1075.06,673.2,0.0
gfx950,256,1601,7168,4608,ck,0,0,90.2456,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1171.94,702.08,0.0
gfx950,256,1601,8192,512,ck,18,0,22.2076,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,604.76,1406.94,0.0
gfx950,256,1601,8192,1536,ck,0,0,44.2551,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,910.41,932.61,0.0
gfx950,256,1601,9216,7168,ck,0,0,177.4687,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1191.9,603.18,0.0
gfx950,256,1606,8192,512,ck,18,0,22.1719,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,607.62,1413.02,0.0
gfx950,256,1607,8192,512,ck,18,0,22.3337,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,603.59,1403.54,0.0
gfx950,256,1608,8192,512,ck,18,0,22.3838,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,602.62,1401.15,0.0
gfx950,256,1609,8192,512,ck,18,0,22.4748,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,600.55,1396.23,0.0
gfx950,256,1611,8192,512,ck,18,0,22.071,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.3,1423.3,0.0
gfx950,256,1613,8192,512,ck,18,0,21.9801,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,615.59,1430.73,0.0
gfx950,256,1615,8192,512,ck,18,0,22.0856,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,613.41,1425.42,0.0
gfx950,256,1623,128,7168,ck,8,0,20.419,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,145.86,635.03,0.0
gfx950,256,1623,6144,1536,ck,0,0,34.9648,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,876.11,911.59,0.0
gfx950,256,1623,7168,4096,ck,0,0,88.7389,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1073.97,667.97,0.0
gfx950,256,1623,7168,4608,ck,0,0,90.9911,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1178.31,700.91,0.0
gfx950,256,1623,8192,1536,ck,0,0,44.136,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.42,944.06,0.0
gfx950,256,1623,9216,7168,ck,0,0,174.9197,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1225.89,615.19,0.0
gfx950,256,1626,8192,512,ck,18,0,22.3686,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,609.78,1415.7,0.0
gfx950,256,1627,8192,512,ck,18,0,22.0566,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,618.78,1436.49,0.0
gfx950,256,1631,8192,512,ck,18,0,22.5448,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,606.87,1408.38,0.0
gfx950,256,1632,8192,512,ck,18,0,22.0945,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,619.62,1437.85,0.0
gfx950,256,1636,8192,512,ck,18,0,22.0691,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,621.85,1442.57,0.0
gfx950,256,1639,128,7168,ck,8,2,17.0356,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,176.55,768.12,0.0
gfx950,256,1639,6144,1536,ck,0,0,35.1509,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,880.07,913.06,0.0
gfx950,256,1639,7168,4096,ck,0,0,88.1622,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1091.65,675.69,0.0
gfx950,256,1639,7168,4608,ck,0,0,89.559,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1208.96,715.5,0.0
gfx950,256,1639,8192,1536,ck,0,0,44.1524,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,934.19,950.2,0.0
gfx950,256,1639,9216,7168,ck,0,0,176.3435,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1227.98,612.55,0.0
gfx950,256,1640,8192,512,ck,18,0,22.5324,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,610.56,1415.91,0.0
gfx950,256,1646,8192,512,ck,18,0,22.568,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,611.82,1418.16,0.0
gfx950,256,1647,8192,512,ck,18,0,22.4609,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,615.12,1425.68,0.0
gfx950,256,1648,8192,512,ck,18,0,22.4548,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,615.66,1426.82,0.0
gfx950,256,1649,8192,512,ck,18,0,22.458,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,615.94,1427.37,0.0
gfx950,256,1652,8192,512,ck,18,0,22.2465,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,622.93,1443.22,0.0
gfx950,256,1653,8192,512,ck,18,0,22.501,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,616.26,1427.64,0.0
gfx950,256,1654,8192,512,ck,18,0,22.0371,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,629.61,1458.46,0.0
gfx950,256,1655,8192,512,ck,18,0,22.2413,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,624.21,1445.83,0.0
gfx950,256,1658,8192,512,ck,18,0,22.6642,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,613.67,1421.09,0.0
gfx950,256,1659,8192,512,ck,18,0,22.362,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,622.34,1441.05,0.0
gfx950,256,1660,8192,512,ck,18,0,22.4104,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,621.37,1438.69,0.0
gfx950,256,1664,8192,512,ck,18,0,23.0137,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,606.54,1403.91,0.0
gfx950,256,1667,8192,512,ck,18,0,23.2127,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,602.42,1394.06,0.0
gfx950,256,1675,8192,512,ck,18,0,23.307,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,602.86,1394.22,0.0
gfx950,256,1677,8192,512,ck,18,0,23.5712,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,596.82,1380.03,0.0
gfx950,256,1680,8192,512,ck,18,0,23.1618,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,608.45,1406.61,0.0
gfx950,256,1685,128,7168,ck,8,2,17.2265,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,179.49,779.44,0.0
gfx950,256,1685,6144,1536,ck,0,0,35.5311,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.08,921.18,0.0
gfx950,256,1685,7168,4096,ck,14,0,91.297,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1083.76,661.77,0.0
gfx950,256,1685,7168,4608,ck,14,0,98.7878,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1126.77,657.48,0.0
gfx950,256,1685,8192,1536,ck,0,0,44.664,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,949.41,957.78,0.0
gfx950,256,1685,9216,7168,ck,0,0,181.9633,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1223.45,600.1,0.0
gfx950,256,1688,8192,512,ck,18,0,23.6227,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,599.42,1384.89,0.0
gfx950,256,1689,8192,512,ck,18,0,23.4078,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,605.28,1398.32,0.0
gfx950,256,1690,8192,512,ck,18,0,23.2938,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,608.61,1405.89,0.0
gfx950,256,1692,8192,512,ck,18,0,23.358,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,607.65,1403.47,0.0
gfx950,256,1693,8192,512,ck,18,0,23.1816,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.64,1414.88,0.0
gfx950,256,1694,8192,512,ck,18,0,23.1929,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.7,1414.92,0.0
gfx950,256,1695,8192,512,ck,18,0,23.4477,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,606.4,1400.27,0.0
gfx950,256,1696,6144,1536,ck,0,0,35.3344,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,905.94,930.61,0.0
gfx950,256,1697,8192,512,ck,18,0,23.4109,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,608.07,1403.91,0.0
gfx950,256,1698,8192,512,ck,18,0,23.5689,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,604.35,1395.22,0.0
gfx950,256,1701,8192,512,ck,18,0,23.2971,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,612.48,1413.67,0.0
gfx950,256,1702,8192,512,ck,18,0,23.5556,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,606.12,1398.87,0.0
gfx950,256,1703,8192,512,ck,18,0,23.4096,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,610.25,1408.32,0.0
gfx950,256,1706,8192,512,ck,18,0,23.2667,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,615.08,1419.15,0.0
gfx950,256,1708,8192,512,ck,18,0,23.5364,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,608.75,1404.32,0.0
gfx950,256,1709,8192,512,ck,18,0,23.1386,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,619.58,1429.19,0.0
gfx950,256,1710,128,7168,ck,18,2,17.7075,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,177.21,768.74,0.0
gfx950,256,1710,6144,1536,ck,0,0,35.5332,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,908.31,930.85,0.0
gfx950,256,1710,7168,4096,ck,14,0,91.6675,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1095.39,664.13,0.0
gfx950,256,1710,7168,4608,ck,14,0,99.8486,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1131.34,655.24,0.0
gfx950,256,1710,8192,1536,ck,0,0,45.047,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.3,959.58,0.0
gfx950,256,1710,9216,7168,ck,0,0,178.5256,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1265.51,615.24,0.0
gfx950,256,1711,8192,512,ck,18,0,23.3508,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,614.66,1417.65,0.0
gfx950,256,1714,8192,512,ck,18,0,23.2964,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,617.18,1423.14,0.0
gfx950,256,1716,8192,512,ck,18,0,23.3639,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,616.12,1420.48,0.0
gfx950,256,1717,8192,512,ck,18,0,23.5972,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,610.38,1407.15,0.0
gfx950,256,1718,128,7168,ck,8,2,17.3262,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,181.95,789.09,0.0
gfx950,256,1718,6144,1536,ck,0,0,35.3642,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,916.92,938.43,0.0
gfx950,256,1718,7168,4096,ck,14,0,92.1082,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1095.25,662.55,0.0
gfx950,256,1718,7168,4608,ck,14,0,98.8842,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,1147.72,663.16,0.0
gfx950,256,1718,8192,1536,ck,0,0,45.3858,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,952.61,955.57,0.0
gfx950,256,1718,9216,7168,ck,0,0,179.3081,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1265.88,613.7,0.0
gfx950,256,1719,8192,512,ck,18,0,23.4641,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,614.56,1416.57,0.0
gfx950,256,1721,8192,512,ck,18,0,23.0798,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,625.52,1441.62,0.0
gfx950,256,1722,8192,512,ck,18,0,23.2537,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,621.2,1431.57,0.0
